price,year,condition,cylinders,odometer,title_status,transmission,engine_size,hp,  diesel,  electric,  gas,  hybrid,  SUV,  coupe,  hatchback,  offroad,  pickup,  sedan,  black,  blue,  brown,  custom,  green,  grey,  orange,  purple,  red,  silver,  white,  yellow
8.444622498581403,2004,1,4.0,363.59042891693394,3,1,1.8,129,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8.101374671228582,2004,1,4.0,397.1145930332956,3,1,1.8,129,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7.861341795599989,2004,1,4.0,383.40579025361626,3,1,1.8,129,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7.8628820346414905,2005,1,4.0,292.138665705175,3,1,1.8,129,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7.900636613018005,2005,1,4.0,292.138665705175,3,1,1.8,129,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7.937017489515454,2005,1,4.0,292.138665705175,3,1,1.8,129,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8.698681067461614,2005,1,4.0,352.5180846424762,3,1,1.8,129,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.160518247477505,2005,1,4.0,301.99337741082996,3,1,1.8,129,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8.515191188745565,2006,1,4.0,374.16573867739413,3,1,1.8,129,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7.600902459542082,2006,1,4.0,350.71355833500365,3,0,1.8,129,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8.214735833382303,2006,1,4.0,374.16573867739413,3,1,1.8,129,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.852950887099581,2006,1,4.0,323.13309951164086,3,1,1.8,129,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7.824046010856292,2008,1,4.0,347.85054261852173,2,1,2.0,140,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8.268731832117737,2008,1,4.0,346.41016151377545,3,1,2.0,140,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8.516192691082654,2008,1,4.0,324.6644421552813,3,1,2.0,140,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8.853236764745898,2010,1,4.0,269.7702726395182,3,1,2.0,140,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8.60337088765729,2011,2,4.0,292.210540535416,3,0,2.0,140,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9.047233034106032,2011,2,4.0,253.45019234555733,3,1,2.0,140,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8.779557455883728,2011,2,4.0,287.71513689759183,3,1,2.0,140,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.987196820661973,2011,2,4.0,228.0350850198276,2,1,2.0,140,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8.789507786736896,2012,2,4.0,287.62127876775736,3,1,2.0,140,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.612503371220562,2012,2,4.0,269.7517377145141,2,1,2.0,140,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9.259130536145614,2013,2,4.0,184.36377084449103,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9.259130536145614,2013,2,4.0,184.11952639521968,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9.209840246934501,2013,2,4.0,136.8612436009552,2,1,1.8,130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9.341368634382587,2015,2,4.0,213.88080792815424,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9.611931318535747,2017,2,4.0,172.88724649319857,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9.615005159913578,2017,2,4.0,135.58761005342635,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9.47231994707559,2017,2,4.0,184.9729709984678,3,0,1.8,130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9.710812583662682,2017,2,4.0,174.64249196572982,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9.047821442478408,2017,2,4.0,181.6590212458495,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9.79784922051313,2018,2,4.0,165.5203914930121,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9.574983485564092,2018,2,4.0,138.2967823197633,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9.030016817844901,2018,2,4.0,148.32396974191326,2,1,1.8,130,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9.79784922051313,2019,3,4.0,120.09579509708072,3,0,1.8,130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9.546455401949554,2019,3,4.0,116.43882514007088,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9.785998223743661,2019,3,4.0,129.3483668238606,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10.203147601747316,2019,3,6.0,93.04837451562494,3,1,2.0,248,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10.03889218954233,2019,3,4.0,125.7457752769452,3,1,2.5,181,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10.126191007021934,2019,3,4.0,76.88953114696434,3,1,2.0,248,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10.085434038999999,2019,3,6.0,103.20368210485515,3,1,2.0,248,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10.12639107504573,2019,3,6.0,116.43023662262307,3,1,2.0,248,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9.998661359405723,2019,3,6.0,116.57615536635268,3,1,2.5,181,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10.238458663031073,2020,3,6.0,79.58014827832379,3,1,2.0,248,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9.90323752128092,2020,3,4.0,76.08547824650904,3,1,2.5,181,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9.90323752128092,2020,3,4.0,67.17886572427373,3,1,2.5,181,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10.239531125865787,2020,3,6.0,80.72174428244226,3,1,2.0,248,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9.89736887152795,2020,3,6.0,89.12911982062877,3,1,2.5,181,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9.901886271169154,2020,3,6.0,57.956880523368405,3,1,2.5,181,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10.184900011974314,2019,3,6.0,116.37869220780924,3,1,2.0,248,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.516192691082654,2003,1,6.0,389.033417587744,3,1,3.5,248,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8.516192691082654,2003,1,6.0,382.36108588610324,3,1,3.5,248,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8.15908865466791,2004,1,6.0,390.47279034524286,3,1,3.5,248,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
