price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
10995.0,2012.0,nissan,murano,excellent,6.0,gas,122745.0,clean,automatic,4wd,SUV,custom
8850.0,2012.0,nissan,rogue ,,,gas,125000.0,clean,automatic,,wagon,silver
8750.0,2012.0,nissan,altima,excellent,6.0,gas,121000.0,clean,automatic,fwd,coupe,white
9301.0,2012.0,nissan,rogue,excellent,4.0,gas,99996.0,clean,automatic,,SUV,black
10995.0,2012.0,nissan,juke,excellent,,gas,81166.0,clean,automatic,4wd,,
7995.0,2012.0,nissan,sentra,good,4.0,gas,62112.0,clean,automatic,fwd,sedan,black
6495.0,2012.0,nissan,rogue,good,4.0,gas,130657.0,clean,automatic,4wd,SUV,grey
6495.0,2012.0,nissan,rogue,good,4.0,gas,133324.0,clean,automatic,fwd,SUV,grey
5000.0,2012.0,nissan,sentra,excellent,4.0,gas,172480.0,clean,automatic,fwd,sedan,white
8997.0,2012.0,nissan,rogue ,good,,other,97628.0,clean,automatic,fwd,other,
14995.0,2012.0,nissan,fronti,good,6.0,other,152132.0,clean,automatic,4wd,pickup,black
14995.0,2012.0,nissan,fronti,excellent,6.0,gas,152132.0,clean,automatic,4wd,truck,
12800.0,2012.0,nissan,murano,excellent,6.0,gas,44000.0,rebuilt,automatic,4wd,SUV,black
6995.0,2012.0,nissan,sentra,good,,other,106869.0,clean,automatic,fwd,sedan,silver
17995.0,2012.0,nissan,fronti,good,6.0,gas,22680.0,rebuilt,automatic,4wd,truck,grey
11900.0,2012.0,nissan,nv,excellent,6.0,gas,143000.0,clean,automatic,rwd,,white
10995.0,2012.0,nissan,rogue,good,4.0,gas,86085.0,clean,automatic,4wd,SUV,silver
11995.0,2012.0,nissan,nv,excellent,6.0,gas,133624.0,clean,automatic,rwd,mini-van,
9995.0,2012.0,nissan,rogue,excellent,4.0,gas,96566.0,clean,automatic,,SUV,
9995.0,2012.0,nissan,armada,excellent,8.0,gas,176000.0,clean,automatic,4wd,SUV,white
6995.0,2012.0,nissan,sentra,excellent,4.0,gas,106869.0,clean,automatic,fwd,sedan,
15995.0,2012.0,nissan,armada,,8.0,gas,78013.0,clean,automatic,4wd,SUV,white
10987.0,2012.0,nissan,murano,,6.0,gas,107214.0,clean,automatic,,SUV,brown
8950.0,2012.0,nissan,juke,,,gas,119066.0,clean,automatic,,other,silver
12800.0,2012.0,nissan,murano,excellent,6.0,gas,44000.0,rebuilt,automatic,4wd,SUV,black
9999.0,2012.0,nissan,maxima,like new,6.0,gas,51718.0,clean,automatic,fwd,sedan,silver
9999.0,2012.0,nissan,maxima,like new,6.0,gas,62284.0,clean,automatic,fwd,sedan,grey
6995.0,2012.0,nissan,leaf,excellent,,electric,57518.0,clean,automatic,fwd,hatchback,blue
1450.0,2012.0,nissan,altima,,,gas,200000.0,clean,automatic,,,
7450.0,2012.0,nissan,altima,good,4.0,gas,142828.0,clean,automatic,fwd,sedan,silver
10999.0,2012.0,nissan,murano,excellent,6.0,gas,144644.0,clean,automatic,4wd,SUV,white
10395.0,2012.0,nissan,maxima,,,gas,90003.0,clean,automatic,fwd,sedan,grey
8400.0,2012.0,nissan,maxima,like new,6.0,gas,133081.0,rebuilt,automatic,fwd,sedan,grey
3900.0,2012.0,nissan,altima,,,gas,194000.0,clean,automatic,,,
7299.0,2012.0,nissan,versa,good,4.0,gas,73457.0,clean,automatic,fwd,hatchback,white
14900.0,2012.0,nissan,fronti,,6.0,gas,107326.0,clean,automatic,4wd,pickup,blue
5995.0,2012.0,nissan,cube,good,4.0,gas,158596.0,clean,automatic,,wagon,silver
13000.0,2012.0,nissan,fronti,good,6.0,gas,130000.0,lien,manual,4wd,truck,black
10995.0,2012.0,nissan,maxima,like new,6.0,gas,125122.0,clean,automatic,fwd,,white
7999.0,2012.0,nissan,versa,excellent,4.0,gas,103000.0,clean,automatic,fwd,hatchback,grey
7995.0,2012.0,nissan,altima,excellent,,gas,164018.0,clean,automatic,,coupe,white
7995.0,2012.0,nissan,altima,good,4.0,gas,138093.0,clean,automatic,fwd,coupe,blue
8654.0,2012.0,nissan,versa ,good,,gas,160000.0,clean,automatic,fwd,hatchback,silver
3995.0,2012.0,nissan,rogue,,,gas,165000.0,clean,automatic,,,
5475.0,2012.0,nissan,versa ,excellent,4.0,gas,89420.0,clean,manual,,,black
7999.0,2012.0,nissan,altima,,,gas,150340.0,clean,automatic,,,
6547.0,2012.0,nissan,altima,good,4.0,gas,137000.0,clean,automatic,fwd,sedan,red
7995.0,2012.0,nissan,altima,good,,gas,150008.0,clean,automatic,,,
4850.0,2012.0,nissan,sentra,,4.0,gas,150000.0,clean,automatic,,,
7700.0,2012.0,nissan,altima,excellent,4.0,gas,83600.0,clean,automatic,,sedan,silver
8000.0,2012.0,nissan,maxima,like new,,gas,120000.0,rebuilt,automatic,,,white
5495.0,2012.0,nissan,sentra,like new,4.0,gas,171351.0,clean,automatic,,,blue
3500.0,2012.0,nissan,altima,,,gas,180000.0,rebuilt,automatic,,,
6500.0,2012.0,nissan,rogue,excellent,,gas,121484.0,clean,automatic,,SUV,black
7560.0,2012.0,nissan,rogue,good,4.0,gas,154179.0,clean,automatic,rwd,wagon,silver
4990.0,2012.0,nissan,sentra,,4.0,gas,150000.0,clean,automatic,,,
4990.0,2012.0,nissan,rogue ,,4.0,gas,170554.0,clean,automatic,4wd,SUV,red
14250.0,2012.0,nissan,fronti,excellent,6.0,gas,79700.0,clean,automatic,4wd,pickup,silver
5800.0,2012.0,nissan,sentra,like new,4.0,gas,144000.0,clean,automatic,fwd,sedan,grey
9900.0,2012.0,nissan,fronti,good,6.0,gas,116345.0,clean,manual,4wd,truck,silver
4595.0,2012.0,nissan,versa ,excellent,4.0,gas,113000.0,clean,manual,fwd,sedan,grey
8990.0,2012.0,nissan,rogue,,4.0,gas,106017.0,clean,automatic,,SUV,blue
11995.0,2012.0,nissan,xterra,,6.0,gas,174702.0,clean,automatic,4wd,SUV,grey
7990.0,2012.0,nissan,rogue,,4.0,gas,120076.0,clean,automatic,,SUV,blue
8800.0,2012.0,nissan,juke,excellent,4.0,gas,119716.0,clean,other,fwd,wagon,silver
4495.0,2012.0,nissan,rogue,,,gas,154953.0,clean,other,,wagon,
5995.0,2012.0,nissan,sentra,excellent,,gas,126000.0,clean,automatic,fwd,sedan,silver
11888.0,2012.0,nissan,murano,,,gas,102930.0,clean,other,4wd,,brown
13995.0,2012.0,nissan,fronti,excellent,,gas,183117.0,clean,automatic,4wd,,
10999.0,2012.0,nissan,maxima,,,gas,130000.0,clean,automatic,,,
10999.0,2012.0,nissan,rogue,,4.0,gas,49661.0,clean,automatic,fwd,SUV,
6500.0,2012.0,nissan,sentra,like new,4.0,gas,94000.0,clean,automatic,fwd,,black
4100.0,2012.0,nissan,altima,,6.0,gas,193945.0,clean,automatic,fwd,sedan,red
4600.0,2012.0,nissan,murano,,6.0,gas,183301.0,clean,automatic,4wd,SUV,blue
3600.0,2012.0,nissan,versa,,4.0,gas,92170.0,clean,automatic,fwd,sedan,white
4500.0,2012.0,nissan,rogue,,4.0,gas,187051.0,clean,automatic,4wd,SUV,white
9995.0,2012.0,nissan,pathfi,,,gas,150681.0,clean,automatic,,,
4995.0,2012.0,nissan,sentra,excellent,4.0,gas,133000.0,clean,automatic,fwd,sedan,blue
4995.0,2012.0,nissan,altima,excellent,4.0,gas,130000.0,clean,automatic,fwd,sedan,silver
16995.0,2012.0,nissan,titan,excellent,,gas,160927.0,clean,automatic,4wd,pickup,red
9900.0,2012.0,nissan,fronti,good,6.0,gas,116635.0,clean,manual,4wd,truck,silver
9995.0,2012.0,nissan,murano,,6.0,gas,74751.0,clean,automatic,4wd,SUV,black
16880.0,2012.0,nissan,titan,good,8.0,gas,119000.0,clean,automatic,4wd,truck,red
9797.0,2012.0,nissan,rogue,excellent,,gas,83617.0,clean,automatic,4wd,SUV,red
5500.0,2012.0,nissan,altima,excellent,4.0,gas,101000.0,clean,automatic,,,
4400.0,2012.0,nissan,altima,good,4.0,gas,130000.0,clean,automatic,fwd,sedan,
6995.0,2012.0,nissan,murano,excellent,6.0,gas,170009.0,clean,automatic,,other,white
7495.0,2012.0,nissan,murano,excellent,6.0,gas,170009.0,clean,automatic,,other,white
7995.0,2012.0,nissan,altima,good,4.0,gas,137500.0,clean,automatic,fwd,other,black
4495.0,2012.0,nissan,versa,good,4.0,gas,142550.0,clean,automatic,fwd,other,grey
7500.0,2012.0,nissan,quest,good,6.0,gas,113011.0,clean,automatic,4wd,mini-van,silver
7995.0,2012.0,nissan,murano,excellent,6.0,gas,170009.0,clean,automatic,,other,white
8500.0,2012.0,nissan,quest ,excellent,6.0,gas,88000.0,clean,manual,fwd,mini-van,grey
17388.0,2012.0,nissan,fronti,,,gas,114343.0,clean,automatic,4wd,pickup,white
18280.0,2012.0,nissan,armada,excellent,8.0,gas,86228.0,clean,automatic,4wd,SUV,
4500.0,2012.0,nissan,altima,,,gas,140000.0,clean,automatic,,,
9985.0,2012.0,nissan,juke,,,gas,106540.0,clean,automatic,,other,black
11350.0,2012.0,nissan,titan ,good,8.0,gas,189995.0,clean,automatic,4wd,truck,black
4995.0,2012.0,nissan,altima,good,4.0,gas,138203.0,clean,automatic,fwd,sedan,silver
5500.0,2012.0,nissan,altima,,,gas,176000.0,clean,automatic,,,
6998.0,2012.0,nissan,leaf,,,gas,69999.0,clean,automatic,fwd,hatchback,blue
4900.0,2012.0,nissan,murano,,6.0,gas,201471.0,clean,automatic,4wd,SUV,black
7000.0,2012.0,nissan,rogue,good,,gas,161032.0,clean,automatic,,,
4950.0,2012.0,nissan,sentra,,,gas,144000.0,clean,automatic,,,
6800.0,2012.0,nissan,altima,good,4.0,gas,118500.0,clean,automatic,fwd,sedan,black
9248.0,2012.0,nissan,rogue,,4.0,gas,124799.0,clean,automatic,,SUV,black
6377.0,2012.0,nissan,altima,,,gas,149004.0,clean,automatic,fwd,sedan,grey
8999.0,2012.0,nissan,xterra,excellent,6.0,gas,180000.0,clean,automatic,4wd,SUV,white
8595.0,2012.0,nissan,altima,,,gas,118342.0,clean,automatic,fwd,coupe,white
17900.0,2012.0,nissan,titan,excellent,8.0,gas,136389.0,clean,automatic,4wd,truck,red
4700.0,2012.0,nissan,altima,excellent,,gas,165230.0,clean,automatic,,sedan,white
4995.0,2012.0,nissan,altima,excellent,4.0,gas,100000.0,clean,automatic,fwd,sedan,silver
4972.0,2012.0,nissan,sentra,,,other,150078.0,clean,other,fwd,sedan,black
7272.0,2012.0,nissan,altima,,,other,100069.0,clean,other,fwd,coupe,black
4872.0,2012.0,nissan,versa,,,other,120271.0,clean,automatic,fwd,hatchback,
9995.0,2012.0,nissan,altima,excellent,4.0,gas,74406.0,clean,automatic,fwd,sedan,black
6050.0,2012.0,nissan,altima,good,6.0,gas,123119.0,rebuilt,automatic,fwd,sedan,custom
10800.0,2012.0,nissan,maxima,excellent,6.0,gas,69100.0,clean,automatic,fwd,sedan,grey
5950.0,2012.0,nissan,sentra,,,gas,117993.0,clean,automatic,fwd,,silver
9995.0,2012.0,nissan,armada,excellent,,gas,176000.0,clean,automatic,,SUV,white
11980.0,2012.0,nissan,murano,excellent,,gas,75795.0,clean,automatic,4wd,,white
15980.0,2012.0,nissan,fronti,excellent,,gas,138945.0,clean,automatic,4wd,pickup,
6950.0,2012.0,nissan,versa ,,,gas,97331.0,clean,automatic,,,
5799.0,2012.0,nissan,versa ,excellent,,gas,104757.0,clean,automatic,rwd,hatchback,grey
4000.0,2012.0,nissan,altima,,,gas,180000.0,clean,automatic,,,
7000.0,2012.0,nissan,rogue,like new,4.0,gas,139500.0,clean,automatic,4wd,SUV,silver
14495.0,2012.0,nissan,370z,,,gas,149917.0,clean,automatic,fwd,coupe,black
7400.0,2012.0,nissan,maxima,,6.0,gas,134000.0,clean,automatic,fwd,sedan,silver
6795.0,2012.0,nissan,rogue ,,,gas,124964.0,clean,automatic,,,
7995.0,2012.0,nissan,rogue ,excellent,4.0,gas,102000.0,clean,automatic,fwd,SUV,black
4500.0,2012.0,nissan,altima,excellent,4.0,gas,191554.0,clean,automatic,fwd,sedan,grey
10999.0,2012.0,nissan,maxima,excellent,6.0,gas,109772.0,clean,automatic,,sedan,
7895.0,2012.0,nissan,altima,,4.0,gas,100465.0,clean,automatic,,,blue
6400.0,2012.0,nissan,altima,excellent,6.0,gas,47520.0,rebuilt,automatic,fwd,sedan,
6899.0,2012.0,nissan,sentra,good,,other,108605.0,clean,automatic,fwd,sedan,white
7000.0,2012.0,nissan,altima,excellent,4.0,gas,110000.0,clean,automatic,rwd,sedan,red
9200.0,2012.0,nissan,juke,excellent,4.0,gas,92000.0,clean,other,fwd,,red
8980.0,2012.0,nissan,fronti,good,6.0,gas,188617.0,clean,automatic,rwd,truck,black
7995.0,2012.0,nissan,altima,,,gas,152000.0,clean,automatic,,,
8500.0,2012.0,nissan,juke,,,gas,119375.0,clean,automatic,fwd,wagon,white
6500.0,2012.0,nissan,versa ,excellent,4.0,gas,48000.0,clean,automatic,fwd,SUV,blue
8000.0,2012.0,nissan,maxima,excellent,6.0,gas,160000.0,clean,automatic,fwd,,white
4879.0,2012.0,nissan,versa,excellent,4.0,gas,119888.0,clean,automatic,fwd,sedan,white
12500.0,2012.0,nissan,murano,,,gas,82945.0,clean,automatic,fwd,SUV,blue
3500.0,2012.0,nissan,sentra,good,4.0,gas,125000.0,clean,automatic,fwd,,silver
8995.0,2012.0,nissan,altima,excellent,4.0,gas,129150.0,clean,automatic,fwd,sedan,grey
11798.0,2012.0,nissan,fronti,,6.0,gas,170744.0,clean,automatic,rwd,pickup,blue
4399.0,2012.0,nissan,sentra,good,4.0,gas,165000.0,clean,automatic,rwd,sedan,black
15999.0,2012.0,nissan,fronti,,6.0,gas,73822.0,clean,automatic,,pickup,black
9974.0,2012.0,nissan,altima,,6.0,gas,92645.0,clean,automatic,fwd,sedan,white
7499.0,2012.0,nissan,versa,,4.0,gas,68136.0,clean,manual,fwd,sedan,white
7900.0,2012.0,nissan,quest ,good,6.0,gas,138000.0,clean,automatic,fwd,mini-van,grey
11495.0,2012.0,nissan,rogue,,4.0,gas,74337.0,clean,automatic,4wd,SUV,white
7650.0,2012.0,nissan,rogue ,like new,4.0,gas,104000.0,clean,automatic,4wd,SUV,silver
5900.0,2012.0,nissan,altima,good,4.0,gas,110029.0,clean,automatic,fwd,,
19995.0,2012.0,nissan,ud2600,good,6.0,diesel,53000.0,clean,automatic,rwd,truck,white
6250.0,2012.0,nissan,rogue ,excellent,4.0,gas,134000.0,clean,automatic,4wd,SUV,black
14495.0,2012.0,nissan,fronti,,,gas,126762.0,clean,automatic,,,
5900.0,2012.0,nissan,altima,excellent,,gas,122000.0,clean,automatic,,,
8500.0,2012.0,nissan,rogue ,excellent,4.0,gas,93000.0,clean,automatic,4wd,SUV,grey
5942.0,2012.0,nissan,versa ,,4.0,gas,105215.0,clean,automatic,fwd,sedan,
9880.0,2012.0,nissan,pathfi,excellent,6.0,gas,99700.0,clean,automatic,,SUV,silver
5500.0,2012.0,nissan,versa,excellent,4.0,gas,93807.0,clean,automatic,fwd,hatchback,blue
4600.0,2012.0,nissan,versa,excellent,4.0,gas,112000.0,clean,automatic,fwd,sedan,silver
8995.0,2012.0,nissan,juke s,good,4.0,gas,94497.0,clean,automatic,,hatchback,black
8200.0,2012.0,nissan,leaf,excellent,,electric,34000.0,clean,automatic,fwd,hatchback,white
7495.0,2012.0,nissan,rogue,,,gas,119000.0,clean,automatic,,,
8500.0,2012.0,nissan,maxima,,6.0,gas,98644.0,clean,automatic,fwd,sedan,white
5995.0,2012.0,nissan,sentra,good,4.0,gas,105207.0,clean,automatic,fwd,sedan,grey
7999.0,2012.0,nissan,quest,good,6.0,gas,73950.0,clean,automatic,fwd,van,grey
5899.0,2012.0,nissan,juke,,,gas,151470.0,clean,automatic,fwd,wagon,
10950.0,2012.0,nissan,xterra,good,6.0,gas,146299.0,clean,automatic,4wd,wagon,silver
6500.0,2012.0,nissan,altima,excellent,4.0,gas,110810.0,clean,automatic,fwd,,white
9950.0,2012.0,nissan,altima,good,6.0,gas,82708.0,clean,automatic,fwd,sedan,white
5300.0,2012.0,nissan,altima,excellent,4.0,gas,150000.0,clean,automatic,fwd,sedan,white
15900.0,2012.0,nissan,fronti,excellent,6.0,gas,119000.0,clean,automatic,4wd,truck,grey
9997.0,2012.0,nissan,rogue,excellent,,gas,103111.0,clean,automatic,4wd,SUV,black
5900.0,2012.0,nissan,rogue ,good,,gas,119534.0,clean,automatic,,SUV,black
7495.0,2012.0,nissan,sentra,excellent,4.0,gas,97750.0,clean,automatic,fwd,sedan,black
6800.0,2012.0,nissan,altima,good,4.0,gas,140000.0,clean,automatic,fwd,sedan,black
7700.0,2012.0,nissan,sentra,excellent,4.0,gas,54000.0,clean,automatic,fwd,sedan,white
5500.0,2012.0,nissan,altima,excellent,4.0,gas,131413.0,clean,automatic,fwd,sedan,grey
6900.0,2012.0,nissan,rogue ,good,4.0,gas,116000.0,clean,automatic,fwd,SUV,grey
3200.0,2012.0,nissan,versa,good,4.0,gas,101900.0,clean,automatic,fwd,sedan,black
8000.0,2012.0,nissan,juke s,excellent,4.0,gas,111000.0,clean,automatic,,SUV,white
6000.0,2012.0,nissan,altima,excellent,4.0,gas,128220.0,clean,automatic,,sedan,grey
17997.0,2012.0,nissan,fronti,excellent,,gas,106125.0,clean,automatic,4wd,pickup,silver
3700.0,2012.0,nissan,versa,,,gas,111000.0,clean,automatic,,,
6000.0,2012.0,nissan,altima,excellent,4.0,gas,128220.0,clean,automatic,,,grey
5900.0,2012.0,nissan,rogue ,good,,gas,119534.0,clean,automatic,,,black
13995.0,2012.0,nissan,xterra,excellent,6.0,gas,127778.0,clean,automatic,4wd,,
5000.0,2012.0,nissan,altima,,,gas,120819.0,clean,automatic,,,
7500.0,2012.0,nissan,maxima,excellent,6.0,gas,159987.0,clean,automatic,fwd,,silver
5200.0,2012.0,nissan,murano,good,6.0,gas,180853.0,clean,automatic,fwd,SUV,
13500.0,2012.0,nissan,pathfi,,,gas,68000.0,clean,automatic,,,
12995.0,2012.0,nissan,fronti,like new,6.0,gas,120910.0,clean,automatic,rwd,pickup,white
8995.0,2012.0,nissan,rogue,excellent,4.0,gas,86281.0,clean,automatic,4wd,SUV,white
13950.0,2012.0,nissan,nv3500,excellent,8.0,gas,128000.0,clean,automatic,rwd,truck,white
5991.0,2012.0,nissan,sentra,excellent,,gas,121087.0,clean,automatic,,sedan,black
7290.0,2012.0,nissan,altima,excellent,4.0,gas,88190.0,clean,automatic,fwd,sedan,black
6000.0,2012.0,nissan,sentra,excellent,4.0,gas,90000.0,clean,automatic,fwd,,silver
5995.0,2012.0,nissan,xterra,excellent,6.0,gas,189000.0,clean,automatic,4wd,SUV,black
7000.0,2012.0,nissan,juke,like new,4.0,gas,137000.0,clean,automatic,4wd,wagon,grey
6800.0,2012.0,nissan,rogue,excellent,4.0,gas,80000.0,clean,automatic,4wd,SUV,black
5900.0,2012.0,nissan,murano,excellent,6.0,gas,112000.0,clean,automatic,4wd,SUV,silver
18990.0,2012.0,nissan,armada,good,8.0,gas,75736.0,clean,other,,other,red
5300.0,2012.0,nissan,rogue,good,4.0,gas,135000.0,clean,automatic,4wd,,blue
9995.0,2012.0,nissan,altima,,,gas,85000.0,clean,automatic,,,
8500.0,2012.0,nissan,f-150,,,gas,65000.0,clean,automatic,,,
9499.0,2012.0,nissan,rogue,excellent,4.0,gas,79433.0,clean,automatic,4wd,SUV,silver
5900.0,2012.0,nissan,altima,,,gas,153000.0,clean,automatic,,,
4500.0,2012.0,nissan,sentra,good,4.0,gas,136000.0,clean,automatic,,sedan,black
6995.0,2012.0,nissan,cube 1,excellent,4.0,gas,112400.0,clean,automatic,fwd,wagon,black
8995.0,2012.0,nissan,rogue ,,,gas,94000.0,clean,automatic,4wd,,
5995.0,2012.0,nissan,versa ,,,gas,119000.0,clean,automatic,,,
7000.0,2012.0,nissan,quest ,like new,6.0,gas,148982.0,clean,automatic,fwd,mini-van,white
15900.0,2012.0,nissan,titan ,excellent,8.0,gas,110000.0,clean,automatic,4wd,pickup,grey
2000.0,2012.0,nissan,leaf,good,,electric,59000.0,clean,other,,,black
6495.0,2012.0,nissan,altima,,4.0,gas,96000.0,clean,automatic,,,
10000.0,2012.0,nissan,fronti,good,6.0,gas,167000.0,lien,automatic,4wd,pickup,black
14988.0,2012.0,nissan,fronti,excellent,6.0,gas,137446.0,clean,automatic,4wd,truck,grey
5500.0,2012.0,nissan,versa ,excellent,4.0,gas,129000.0,clean,automatic,fwd,sedan,black
9999.0,2012.0,nissan,altima,,,gas,54674.0,clean,automatic,fwd,sedan,white
5400.0,2012.0,nissan,sentra,excellent,4.0,gas,134000.0,clean,automatic,fwd,sedan,black
11995.0,2012.0,nissan,murano,,6.0,gas,114041.0,clean,automatic,4wd,SUV,
9885.0,2012.0,nissan,fronti,,,gas,159975.0,clean,automatic,,,
9900.0,2012.0,nissan,fronti,good,6.0,gas,116635.0,clean,manual,4wd,truck,silver
16985.0,2012.0,nissan,pathfi,good,6.0,gas,30540.0,clean,automatic,4wd,SUV,blue
5000.0,2012.0,nissan,rogue,good,4.0,gas,144000.0,clean,automatic,fwd,SUV,blue
5200.0,2012.0,nissan,altima,good,4.0,gas,114000.0,clean,automatic,fwd,sedan,white
12495.0,2012.0,nissan,fronti,good,6.0,gas,118935.0,clean,automatic,4wd,truck,silver
7995.0,2012.0,nissan,rogue ,excellent,4.0,gas,139007.0,clean,automatic,4wd,SUV,black
5995.0,2012.0,nissan,versa ,excellent,4.0,gas,85394.0,clean,automatic,fwd,hatchback,
3900.0,2012.0,nissan,altima,,4.0,gas,150000.0,clean,automatic,fwd,sedan,silver
5949.0,2012.0,nissan,versa,,,other,119399.0,clean,automatic,fwd,hatchback,black
5999.0,2012.0,nissan,versa,,,other,119399.0,clean,automatic,fwd,hatchback,black
9975.0,2012.0,nissan,maxima,like new,6.0,gas,88790.0,clean,automatic,fwd,sedan,grey
8500.0,2012.0,nissan,rogue,excellent,,gas,126668.0,clean,manual,4wd,,
7495.0,2012.0,nissan,leaf,,,electric,83302.0,clean,automatic,fwd,hatchback,white
13995.0,2012.0,nissan,fronti,,6.0,gas,157685.0,clean,automatic,4wd,pickup,black
5995.0,2012.0,nissan,sentra,good,4.0,gas,73308.0,clean,automatic,fwd,sedan,black
10995.0,2012.0,nissan,maxima,excellent,6.0,gas,80782.0,clean,automatic,fwd,sedan,black
10900.0,2012.0,nissan,juke s,excellent,4.0,gas,84947.0,clean,automatic,4wd,SUV,white
14000.0,2012.0,nissan,fronti,,,gas,130886.0,clean,automatic,4wd,pickup,
5995.0,2012.0,nissan,sentra,good,4.0,gas,112131.0,clean,automatic,fwd,sedan,blue
6995.0,2012.0,nissan,altima,,,gas,129035.0,clean,automatic,fwd,sedan,
6700.0,2012.0,nissan,sentra,good,,gas,9100.0,clean,automatic,,,
4000.0,2012.0,nissan,leaf,,,electric,61100.0,clean,automatic,,,silver
1450.0,2012.0,nissan,altima,excellent,4.0,gas,120000.0,clean,automatic,,sedan,white
7881.0,2012.0,nissan,sentra,,,gas,90300.0,clean,automatic,,,
12000.0,2012.0,nissan,altima,excellent,4.0,gas,23000.0,clean,automatic,fwd,sedan,white
14500.0,2012.0,nissan,370z,good,6.0,gas,108000.0,clean,manual,rwd,coupe,silver
7881.0,2012.0,nissan,sentra,excellent,,gas,90322.0,clean,automatic,fwd,,
6200.0,2012.0,nissan,altima,good,4.0,gas,105000.0,clean,automatic,fwd,coupe,red
3400.0,2012.0,nissan,versa,good,4.0,gas,130000.0,clean,automatic,fwd,sedan,black
8725.0,2012.0,nissan,rogue,like new,4.0,gas,100546.0,clean,automatic,4wd,SUV,grey
4500.0,2012.0,nissan,altima,,,gas,132602.0,clean,automatic,,,
8000.0,2012.0,nissan,juke s,excellent,4.0,gas,109000.0,clean,automatic,fwd,SUV,white
6850.0,2012.0,nissan,altima,excellent,4.0,gas,110501.0,clean,automatic,fwd,sedan,
6800.0,2012.0,nissan,quest ,like new,6.0,gas,135780.0,clean,automatic,rwd,mini-van,white
13921.0,2012.0,nissan,pathfi,excellent,,gas,118979.0,clean,automatic,,,
11900.0,2012.0,nissan,titan,,,gas,142110.0,clean,automatic,fwd,pickup,black
4695.0,2012.0,nissan,sentra,excellent,4.0,gas,143223.0,clean,automatic,,,
12921.0,2012.0,nissan,pathfi,excellent,,gas,118979.0,clean,automatic,,,
14995.0,2012.0,nissan,armada,excellent,8.0,gas,154697.0,clean,automatic,rwd,SUV,white
8995.0,2012.0,nissan,quest ,excellent,6.0,gas,82927.0,clean,automatic,fwd,mini-van,black
4000.0,2012.0,nissan,versa,excellent,4.0,gas,190970.0,clean,manual,fwd,hatchback,red
5959.0,2012.0,nissan,versa ,excellent,,gas,121949.0,clean,automatic,,,
6565.0,2012.0,nissan,sentra,,,gas,82726.0,clean,automatic,,,
3000.0,2012.0,nissan,sentra,excellent,4.0,gas,213005.0,clean,automatic,fwd,sedan,black
7995.0,2012.0,nissan,rogue ,good,4.0,gas,107896.0,clean,automatic,4wd,,white
15900.0,2012.0,nissan,armada,excellent,8.0,gas,119301.0,rebuilt,automatic,4wd,SUV,grey
5995.0,2012.0,nissan,sentra,good,4.0,gas,160348.0,clean,automatic,rwd,sedan,black
9999.0,2012.0,nissan,murano,,,gas,157951.0,clean,automatic,fwd,wagon,white
5995.0,2012.0,nissan,sentra,,,gas,160348.0,clean,automatic,,,
9990.0,2012.0,nissan,leaf s,good,,electric,38346.0,clean,other,fwd,hatchback,silver
17450.0,2012.0,nissan,pathfi,excellent,6.0,gas,47980.0,clean,automatic,4wd,SUV,blue
11995.0,2012.0,nissan,rogue,,,gas,94177.0,clean,automatic,4wd,SUV,
7995.0,2012.0,nissan,versa,,,gas,96157.0,clean,automatic,fwd,sedan,
8999.0,2012.0,nissan,murano,excellent,6.0,gas,101175.0,rebuilt,automatic,4wd,SUV,silver
14999.0,2012.0,nissan,armada,excellent,,gas,139895.0,clean,automatic,,wagon,white
13990.0,2012.0,nissan,pathfi,good,6.0,gas,92616.0,clean,automatic,4wd,SUV,red
8200.0,2012.0,nissan,juke,,,gas,112000.0,clean,automatic,,,
13999.0,2012.0,nissan,titan,excellent,8.0,gas,165285.0,clean,automatic,rwd,pickup,grey
13999.0,2012.0,nissan,xterra,excellent,6.0,gas,105267.0,clean,automatic,4wd,SUV,white
7999.0,2012.0,nissan,cube,excellent,4.0,gas,115218.0,clean,automatic,fwd,wagon,silver
8000.0,2012.0,nissan,rogue,excellent,4.0,gas,149171.0,clean,automatic,4wd,,red
5750.0,2012.0,nissan,versa,,,gas,82000.0,clean,automatic,,,
6600.0,2012.0,nissan,sentra,excellent,4.0,gas,60000.0,rebuilt,automatic,fwd,sedan,black
11300.0,2012.0,nissan,xterra,,,gas,85000.0,rebuilt,manual,,,
19995.0,2012.0,nissan,370z c,,6.0,gas,70676.0,clean,automatic,rwd,coupe,red
4250.0,2012.0,nissan,versa ,excellent,,gas,140000.0,clean,automatic,fwd,,
5500.0,2012.0,nissan,sentra,,4.0,gas,135137.0,clean,automatic,fwd,sedan,black
5500.0,2012.0,nissan,versa,excellent,4.0,gas,88000.0,clean,automatic,fwd,sedan,white
19995.0,2012.0,nissan,titan,excellent,,gas,105991.0,clean,automatic,4wd,pickup,black
7500.0,2012.0,nissan,rogue,,,gas,144000.0,clean,automatic,,,
6900.0,2012.0,nissan,altima,,,gas,99695.0,clean,automatic,,,
8995.0,2012.0,nissan,rogue,like new,4.0,gas,103860.0,clean,automatic,4wd,SUV,grey
4000.0,2012.0,nissan,sentra,,,gas,156000.0,clean,automatic,,,
